30,0.0261786,0.125988;-0.0998097
34,-0.0404183,-0.263997;0.223579
35,1.17073,0.762781;0.407949
28,-0.0856527,0.131199;-0.216851
33,-0.466337,-0.130193;-0.336144
30,1.4364,1.12641;0.309996
33,0.33321,0.373442;-0.0402321
30,-0.311449,-0.215019;-0.0964294
40,0.147783,0.0980524;0.0497304
37,-0.250985,-0.0933374;-0.157648
41,0.0092178,0.0314562;-0.0222384
32,0.00764018,-0.062293;0.0699331
17,-0.0900154,-0.262102;0.172087
28,-0.220069,-0.142416;-0.0776531
30,1.05116,0.424328;0.626833
33,-0.259361,0.102392;-0.361753
27,0.923808,0.730889;0.192919
34,-0.363129,0.132328;-0.495457
21,-1.81772,-0.840557;-0.977163
36,-0.391422,-0.0808579;-0.310565
41,0.147783,0.255139;-0.107356
32,0.393804,0.501167;-0.107363
29,0.103006,0.181944;-0.0789374
31,-0.347804,-0.696065;0.348261
34,-4.33064,-5.48912;1.15847
34,-0.451831,-0.157568;-0.294263
31,-0.259361,0.105473;-0.364834
38,0.924474,0.934578;-0.0101043
34,0.300557,0.0892064;0.21135
29,0.169719,-0.19772;0.367438
31,0.213154,0.200485;0.0126695
33,0.300557,0.0118418;0.288715
22,-0.757241,-0.43434;-0.322901
35,-2.62332,-3.41559;0.79227
33,0.14063,0.310526;-0.169896
30,-0.080608,-0.256425;0.175817
18,-0.447346,-0.358659;-0.0886871
37,-0.315221,-0.504318;0.189097
31,0.112938,0.416657;-0.303719
34,0.44197,0.541073;-0.0991026
42,-0.743943,-0.596309;-0.147634
35,-0.368754,-0.199128;-0.169626
32,-0.192959,0.274789;-0.467748
32,-0.328219,-0.0652881;-0.262931
35,-0.201033,-0.244474;0.0434419
36,-0.192959,0.0968893;-0.289848
28,-1.51461,-0.865358;-0.649249
35,0.0610535,0.0970091;-0.0359556
42,-0.14348,0.959835;-1.10331
43,-1.07293,-0.281774;-0.79116
30,-0.302058,-0.287171;-0.0148877
33,-0.286867,0.0783804;-0.365247
31,-0.178173,0.271875;-0.450048
35,0.300557,0.109836;0.190721
36,-0.374775,-0.0591641;-0.31561
23,-0.0946696,-0.260722;0.166052
39,-1.27056,-1.14903;-0.12153
35,-0.463336,-0.63604;0.172703
32,1.67024,1.36545;0.304799
38,0.132387,0.139011;-0.00662407
19,-0.255166,0.124899;-0.380065
37,0.4955,0.529391;-0.0338914
36,-0.47926,-0.00498182;-0.474278
34,0.707947,0.620161;0.0877858
36,-0.451831,-0.235725;-0.216106
44,1.75814,1.9089;-0.150763
34,-0.141391,-0.0493153;-0.0920757
33,-0.277784,0.0694992;-0.347283
29,-0.25921,-0.518;0.258789
31,-0.178173,-0.387855;0.209682
36,-0.200942,-0.0430463;-0.157895
32,-0.259361,-0.276279;0.0169179
33,-0.20653,0.091993;-0.298523
38,0.0938111,0.156481;-0.06267
40,-0.755734,0.0137601;-0.769494
35,0.645377,0.233664;0.411713
39,-0.708172,-0.123163;-0.585009
32,1.47485,-5.04462;6.51947
34,1.86792,3.38515;-1.51723
36,-0.141578,-0.287047;0.145469
37,-0.534027,-0.645444;0.111417
24,0.147783,0.263391;-0.115609
45,-0.0817911,-0.302288;0.220497
37,1.61324,0.443095;1.17015
37,2.16999,1.41906;0.750922
32,0.460908,0.0505405;0.410367
37,-0.755734,-0.17921;-0.576524
20,-1.51461,-0.80249;-0.712117
30,-0.0544239,-0.024034;-0.0303899
35,1.15961,0.479992;0.679621
43,-3.88399,-4.16732;0.28334
34,-1.51461,-0.834578;-0.680029
25,0.335678,0.135351;0.200327
33,0.300557,-0.0614582;0.362015
34,2.16999,1.57317;0.59682
46,0.175251,0.172591;0.00266033
37,0.460908,0.548591;-0.0876829
40,-0.501173,-0.287414;-0.213759
41,1.63066,0.75131;0.879345
35,-0.363129,-0.0910084;-0.27212
38,0.352767,0.564264;-0.211497
36,0.157477,0.392977;-0.2355
38,0.0410426,-0.091567;0.13261
21,-0.368443,-0.15223;-0.216213
35,0.0092178,0.0313005;-0.0220828
38,0.171049,0.177225;-0.00617532
39,2.16999,2.65295;-0.482966
33,-0.0817911,0.194852;-0.276643
42,-0.368754,0.00860711;-0.377361
38,0.160876,0.209297;-0.0484211
34,-0.451831,0.0167604;-0.468592
36,-0.494509,-0.77595;0.281441
35,-0.0900154,-0.309045;0.21903
39,-0.488088,-0.362393;-0.125694
36,-0.368443,-0.384423;0.0159809
41,-0.733401,-0.400992;-0.332409
47,1.03304,0.611518;0.42152
37,0.768459,0.734186;0.0342726
26,-0.757137,-0.327407;-0.42973
31,2.16999,2.0055;0.164486
33,-1.04266,-0.740105;-0.302557
36,0.214359,0.184532;0.0298277
38,0.157477,0.32423;-0.166753
37,-0.205401,0.0251749;-0.230576
39,0.261308,0.196509;0.0647992
39,-0.243141,-0.189195;-0.0539456
37,-0.216055,-0.12414;-0.0919145
22,-0.0796029,0.186766;-0.266369
35,-0.302363,-0.380552;0.0781884
43,0.820686,0.673414;0.147273
40,0.214359,0.178172;0.0361877
34,-0.00946571,-0.269182;0.259716
40,0.485826,0.409727;0.0760987
39,-0.494509,0.0568896;-0.551398
36,0.491937,0.11792;0.374017
37,-0.235088,-0.212954;-0.0221341
32,0.860423,0.470671;0.389752
42,1.79107,1.4102;0.380875
40,-0.425604,-0.137997;-0.287608
38,-0.740711,-0.102232;-0.638479
48,-0.360066,-0.418106;0.0580403
27,-0.248494,0.12561;-0.374104
23,-0.0900154,-0.061321;-0.0286945
40,-0.205401,-0.167104;-0.0382975
34,-0.220069,-0.299439;0.0793701
39,0.178424,0.198701;-0.0202769
38,0.261308,0.266933;-0.00562466
40,0.0977582,0.0980492;-0.000290962
44,-0.157613,0.0992793;-0.256892
41,-0.0858467,-0.154805;0.0689587
20,1598.42,30.5981;1567.82
41,-0.302363,-0.219068;-0.0832959
43,0.300557,0.192751;0.107806
41,-0.171866,-0.276603;0.104736
38,3.96132,3.81838;0.142939
44,6.63488,6.77735;-0.142472
24,-0.546074,-0.321852;-0.224222
39,0.132387,0.111331;0.0210565
49,0.147783,0.131946;0.0158365
38,0.244167,0.164403;0.0797635
41,0.0953472,-0.000606772;0.095954
35,-0.114873,-0.150082;0.035209
33,0.979392,0.656058;0.323334
36,-1.43721,-2.39428;0.957065
41,0.37662,0.316188;0.0604317
28,0.427507,0.587395;-0.159888
39,-0.374775,-0.109397;-0.265378
21,-0.0544239,0.0217078;-0.0761317
44,-0.200942,0.0842717;-0.285214
40,0.56693,0.525933;0.0409969
42,0.755751,0.626812;0.128938
40,-0.567778,-0.330466;-0.237312
37,0.0708581,-0.109864;0.180722
42,-0.220014,-0.238362;0.0183488
42,0.0630073,0.000469541;0.0625378
45,0.214359,0.210885;0.0034738
35,-0.441854,0.822778;-1.26463
42,-0.339364,-0.339209;-0.00015528
45,-0.550871,-0.562947;0.0120763
25,-0.243141,-0.400061;0.15692
50,1.75814,1.45217;0.305969
37,-3.25375,-3.27531;0.0215575
39,-0.451831,0.176213;-0.628044
39,0.147783,0.0732239;0.0745589
45,-0.433149,-0.330574;-0.102575
40,0.214359,0.0567621;0.157597
36,0.458042,0.478754;-0.0207122
42,0.030862,-0.0401325;0.0709945
22,-0.451831,0.2086;-0.660431
34,-0.248494,0.14978;-0.398274
51,-0.0900154,-0.0451608;-0.0448547
38,0.460908,-0.49531;0.956218
43,0.300557,0.310147;-0.00958981
36,0.214359,-0.242248;0.456608
46,-0.0544239,-0.0103489;-0.044075
41,0.290764,0.322739;-0.0319756
29,-0.0817911,0.116784;-0.198575
43,0.290764,0.218362;0.0724014
37,0.460908,0.0136941;0.447214
46,-0.0148333,0.0184778;-0.0333111
43,0.171049,0.0547516;0.116298
52,0.296783,0.405437;-0.108654
41,-0.196264,-0.14983;-0.046434
43,-0.367812,-0.347071;-0.0207407
23,-0.300668,-0.250267;-0.0504011
41,0.0610535,0.123;-0.061946
40,0.233323,0.152403;0.0809197
42,0.214359,0.227359;-0.0129998
26,-0.462434,-0.468974;0.00653919
40,-0.248494,0.196121;-0.444615
46,1.14942,1.04288;0.106543
43,0.277256,0.39385;-0.116594
37,-0.259361,0.128806;-0.388167
35,0.213154,0.342777;-0.129622
39,0.177725,0.219872;-0.0421468
44,-0.178173,0.0580583;-0.236231
30,-0.503726,-0.372724;-0.131002
44,-0.503726,-0.568497;0.0647702
42,0.0708581,-0.298162;0.36902
53,0.147783,0.304126;-0.156343
38,0.134829,-0.46924;0.604069
24,-0.192959,0.0769766;-0.269935
44,0.147783,0.120242;0.027541
42,-0.259361,-0.0432743;-0.216087
41,0.200499,0.0774385;0.12306
47,1.81996,1.6424;0.177556
44,-0.124281,0.652752;-0.777033
47,1.31072,1.23749;0.0732305
41,0.0879801,0.0536651;0.034315
43,0.460908,0.883973;-0.423065
27,1.05681,0.114582;0.942223
44,-0.708172,-0.238395;-0.469777
45,0.169719,0.162278;0.00744037
43,-0.451831,0.0806748;-0.532506
54,-0.220069,-0.322392;0.102323
42,-0.755734,-0.231623;-0.524111
47,-1.43721,-1.48868;0.0514681
43,0.296033,0.0908588;0.205174
40,-1.36623,-1.77046;0.404225
39,0.582991,0.660217;-0.0772252
38,0.0830546,0.156874;-0.0738192
45,0.991874,0.911208;0.0806663
55,-0.080608,-0.0709772;-0.00963072
45,0.0708581,-0.340538;0.411396
48,0.200499,0.289401;-0.0889019
31,-2.33056,-1.61132;-0.719238
44,0.200499,0.300053;-0.0995537
46,0.214359,0.0667815;0.147578
25,0.0924829,0.0818192;0.0106637
42,-0.617839,-0.213132;-0.404707
44,0.0610535,0.103114;-0.0420602
45,0.761992,0.906865;-0.144873
28,0.0944329,0.24502;-0.150587
48,0.160876,0.161337;-0.000460884
44,-0.0900154,-0.142799;0.0527834
41,0.200499,0.0503676;0.150131
40,-0.451831,0.0914663;-0.543297
48,-0.0910333,-0.107198;0.016165
39,-0.302363,0.0268345;-0.329198
32,-0.546074,-0.131121;-0.414954
56,-0.0544239,0.0653819;-0.119806
26,-0.425604,-0.0448045;-0.3808
10,1598.42,70.1254;1528.29
46,0.200499,0.260556;-0.0600567
45,-0.0544239,0.00415745;-0.0585813
47,-0.451831,-0.215802;-0.236029
46,-0.49578,-0.393129;-0.102651
43,-0.451831,-0.265485;-0.186346
43,2.15236,2.34448;-0.192114
33,-0.0532757,-0.0390156;-0.0142601
45,1.18632,0.272561;0.913762
41,0.146001,-0.373837;0.519838
49,0.286544,0.35491;-0.0683657
29,0.329919,0.246252;0.0836665
47,0.0790799,0.117449;-0.0383687
45,0.368508,0.302812;0.0656957
11,-0.235088,-0.189641;-0.0454471
57,-0.0544239,-0.00753164;-0.0468922
40,0.0708581,-0.14473;0.215588
42,0.456287,0.486221;-0.029934
48,-0.243997,-0.0380522;-0.205945
49,0.0792551,0.230536;-0.151281
46,-1.07293,-0.274156;-0.798778
44,-0.451831,-0.308301;-0.14353
46,-0.451831,0.136275;-0.588106
44,-0.368443,-0.38995;0.0215074
12,0.214359,-0.188429;0.402789
47,-0.366048,-0.700979;0.334931
34,2.13542,1.9349;0.200524
27,0.433367,0.317726;0.11564
46,0.134829,-0.248002;0.382832
50,-1.07293,-0.161867;-0.911067
46,-3.35597,-3.21924;-0.13673
50,0.28136,0.143532;0.137828
48,0.200499,0.0798188;0.12068
30,0.445658,0.305188;0.140471
43,1.05184,0.750993;0.300847
49,-0.318507,-0.295875;-0.0226326
36,8.36297,7.5525;0.810466
41,-0.155977,0.0480207;-0.203997
45,0.214359,-0.0240469;0.238406
